Date,Open,High,Low,Close,Adj Close,Volume
2008-03-18,130.619995,133.690002,129.979996,133.630005,97.748566,334416600
2008-03-19,134.139999,134.649994,130.039993,130.320007,95.327377,345971600
2008-03-20,130.050003,132.910004,129.259995,132.080002,97.093109,245320700
2008-03-24,133.309998,135.809998,133.240005,134.720001,99.033798,208977300
2008-03-25,134.860001,135.550003,133.770004,134.850006,99.129364,192947200
2008-03-26,134.460007,135.089996,133.110001,133.199997,97.916412,196934300
2008-03-27,134.199997,134.440002,132.360001,132.779999,97.607697,225153200
2008-03-28,132.990005,133.360001,131.059998,131.509995,96.674080,180896100
2008-03-31,131.289993,132.729996,131.089996,131.970001,97.012245,166692100
2008-04-01,133.610001,136.839996,133.509995,136.610001,100.423134,254547300
2008-04-02,137.050003,137.669998,135.979996,136.699997,100.489296,210910800
2008-04-03,135.960007,137.440002,135.710007,137.039993,100.739204,175884800
2008-04-04,137.119995,137.960007,136.119995,136.889999,100.628990,204446800
2008-04-07,137.869995,138.570007,136.740005,136.960007,100.680428,154245500
2008-04-08,136.190002,136.919998,135.949997,136.820007,100.577515,148937300
2008-04-09,136.610001,136.800003,134.889999,135.830002,99.849739,195610600
2008-04-10,135.419998,136.669998,134.899994,136.020004,99.989403,192967800
2008-04-11,134.490005,135.119995,133.009995,133.380005,98.048759,222973300
2008-04-14,133.190002,133.539993,132.550003,132.929993,97.717934,160522000
2008-04-15,133.580002,133.690002,132.330002,133.240005,97.945816,172389200
2008-04-16,134.539993,136.910004,134.520004,136.850006,100.599579,189268900
2008-04-17,136.020004,137.250000,135.660004,137.050003,100.746597,179665700
2008-04-18,138.940002,139.559998,138.259995,138.479996,101.797775,218530600
2008-04-21,138.229996,138.979996,137.850006,138.550003,101.849251,118587400
2008-04-22,138.190002,138.309998,136.899994,137.940002,101.400833,162166000
2008-04-23,138.089996,138.779999,137.119995,137.720001,101.239098,193309000
2008-04-24,138.080002,139.740005,137.039993,138.320007,101.680183,229381300
2008-04-25,139.399994,139.889999,137.910004,139.600006,102.621109,190788100
2008-04-28,139.880005,140.250000,139.380005,139.630005,102.643166,105610200
2008-04-29,139.389999,139.729996,138.610001,139.080002,102.238861,125514100
2008-04-30,139.289993,140.589996,138.259995,138.259995,101.636078,208395900
2008-05-01,138.380005,141.119995,138.270004,141.119995,103.738480,187279500
2008-05-02,142.339996,142.369995,140.559998,141.509995,104.025177,181585500
2008-05-05,141.050003,141.610001,140.410004,140.830002,103.525291,118504500
2008-05-06,140.020004,142.199997,139.690002,142.050003,104.422173,179339800
2008-05-07,141.889999,142.039993,139.130005,139.520004,102.562286,199267300
2008-05-08,139.740005,140.320007,138.979996,139.160004,102.297676,178321200
2008-05-09,138.600006,139.389999,138.449997,138.899994,102.106529,152588200
2008-05-12,139.250000,140.559998,138.729996,140.460007,103.253273,147865900
2008-05-13,140.800003,140.889999,139.729996,140.479996,103.268005,159132200
2008-05-14,141.070007,142.199997,140.460007,140.770004,103.481171,181910800
2008-05-15,141.039993,142.630005,140.830002,142.529999,104.774986,166927000
2008-05-16,142.860001,142.869995,141.610001,142.660004,104.870552,204236800
2008-05-19,142.809998,144.300003,142.300003,143.050003,105.157219,165664400
2008-05-20,142.270004,142.339996,141.000000,141.889999,104.304535,178552100
2008-05-21,141.809998,142.119995,139.000000,139.490005,102.540237,252724800
2008-05-22,139.429993,140.169998,139.000000,139.509995,102.554924,170820400
2008-05-23,139.050003,139.660004,137.520004,137.639999,101.180321,181376400
2008-05-27,137.800003,139.000000,137.529999,138.660004,101.930115,168322900
2008-05-28,139.169998,140.000000,138.000000,139.300003,102.400574,181288100
2008-05-29,139.130005,140.929993,139.080002,140.000000,102.915169,173927200
2008-05-30,140.470001,140.740005,139.940002,140.350006,103.172447,117362000
2008-06-02,139.830002,139.860001,138.000000,138.899994,102.106529,181069900
2008-06-03,139.300003,139.619995,137.229996,138.089996,101.511070,271965700
2008-06-04,137.699997,139.160004,137.460007,138.020004,101.459648,246637700
2008-06-05,138.580002,140.889999,138.320007,140.779999,103.488541,237867100
2008-06-06,139.550003,139.800003,136.220001,136.289993,100.187904,384276300
2008-06-09,136.860001,137.500000,135.410004,136.619995,100.430466,228263900
2008-06-10,135.669998,137.100006,135.350006,135.940002,99.930618,260234900
2008-06-11,135.970001,136.259995,133.929993,133.940002,98.460426,283890100
2008-06-12,134.600006,135.869995,133.520004,134.449997,98.835312,252791800
2008-06-13,135.169998,136.520004,134.419998,136.149994,100.084961,244726900
2008-06-16,135.550003,136.929993,135.460007,136.229996,100.143799,185832500
2008-06-17,137.070007,137.119995,135.369995,135.570007,99.658638,191707700
2008-06-18,134.690002,135.520004,133.710007,134.250000,98.688309,265893000
2008-06-19,134.149994,135.240005,133.500000,134.419998,98.813248,304204900
2008-06-20,132.839996,133.089996,131.220001,131.580002,97.209366,289275700
2008-06-23,132.089996,132.229996,131.320007,131.449997,97.113297,165096400
2008-06-24,131.050003,132.440002,130.190002,131.190002,96.921211,267300600
2008-06-25,131.720001,133.399994,131.240005,131.809998,97.379272,287853900
2008-06-26,130.570007,131.419998,128.080002,128.229996,94.734390,297775000
2008-06-27,128.279999,128.860001,127.040001,127.529999,94.217262,303423400
2008-06-30,127.889999,128.910004,127.300003,127.980003,94.549736,258842600
2008-07-01,126.519997,128.470001,125.930000,128.380005,94.845230,388622000
2008-07-02,128.789993,129.160004,125.949997,126.180000,93.219894,288064600
2008-07-03,127.110001,127.110001,124.989998,126.309998,93.315941,239352500
2008-07-07,126.790001,127.339996,123.919998,125.019997,92.362907,372427300
2008-07-08,124.989998,127.389999,124.199997,127.239998,94.003052,375973700
2008-07-09,127.500000,127.739998,124.389999,124.790001,92.192955,336729400
2008-07-10,124.430000,125.790001,123.580002,125.300003,92.569786,436475700
2008-07-11,123.970001,125.900002,122.489998,123.839996,91.491127,481124600
2008-07-14,125.260002,125.500000,122.400002,122.720001,90.663696,322720800
2008-07-15,121.800003,123.489998,120.019997,120.989998,89.385635,502502500
2008-07-16,121.449997,124.570000,121.099998,123.959999,91.579826,371642900
2008-07-17,125.139999,126.260002,124.089996,125.199997,92.495880,375490600
2008-07-18,126.169998,126.419998,125.150002,125.980003,93.072144,267030100
2008-07-21,126.510002,126.800003,125.190002,126.050003,93.123856,222863000
2008-07-22,125.150002,127.800003,124.849998,127.480003,94.180313,296904200
2008-07-23,127.889999,129.149994,127.550003,128.169998,94.690094,311698400
2008-07-24,128.339996,128.410004,125.160004,125.510002,92.724876,248634500
2008-07-25,125.889999,126.489998,125.169998,125.480003,92.702751,219131000
2008-07-28,125.510002,126.059998,123.419998,123.639999,91.343384,205201300
2008-07-29,123.980003,126.379997,123.639999,126.279999,93.293816,261505600
2008-07-30,127.110001,128.600006,126.279999,128.529999,94.956039,354710000
2008-07-31,127.400002,128.570007,126.629997,126.830002,93.700127,277402100
2008-08-01,127.120003,127.279999,125.459999,126.160004,93.205132,248690900
2008-08-04,126.040001,126.139999,124.760002,124.989998,92.340767,188239600
2008-08-05,126.019997,128.559998,124.970001,128.360001,94.830452,251577600
2008-08-06,128.020004,129.300003,127.480003,128.929993,95.251587,209555400
2008-08-07,127.959999,128.440002,126.540001,127.010002,93.833076,246312500
2008-08-08,126.580002,129.929993,126.379997,129.369995,95.576622,260811700
2008-08-11,129.470001,131.509995,129.229996,130.710007,96.566582,249425800
2008-08-12,130.279999,130.699997,128.729996,129.350006,95.561844,213200800
2008-08-13,128.789993,129.649994,127.669998,128.570007,94.985634,256393200
2008-08-14,127.839996,130.279999,127.750000,129.539993,95.702202,239555300
2008-08-15,129.929993,130.500000,129.300003,130.169998,96.167641,181000800
2008-08-18,130.429993,130.479996,127.660004,128.389999,94.852608,172275100
2008-08-19,127.419998,127.690002,126.529999,126.989998,93.818321,194673700
2008-08-20,127.389999,127.949997,126.339996,127.580002,94.254219,225498200
2008-08-21,126.750000,128.440002,126.599998,127.800003,94.416733,180609800
2008-08-22,128.669998,129.649994,127.800003,129.649994,95.783501,167715300
2008-08-25,128.800003,129.649994,126.750000,127.019997,93.840469,171936900
2008-08-26,127.019997,127.870003,126.580002,127.389999,94.113823,159117200
2008-08-27,127.550003,128.830002,127.300003,128.630005,95.029922,171032800
2008-08-28,129.279999,130.339996,129.110001,130.190002,96.182457,167537100
2008-08-29,129.729996,130.139999,128.509995,128.789993,95.148132,189195800
2008-09-02,130.029999,130.710007,127.519997,127.989998,94.557114,252364900
2008-09-03,127.879997,128.500000,126.930000,127.879997,94.475830,251947000
2008-09-04,126.970001,127.230003,123.959999,124.029999,91.631500,340042500
2008-09-05,123.290001,124.949997,122.000000,124.419998,91.919655,289503400
2008-09-08,128.039993,128.240005,124.419998,126.989998,93.818321,364075300
2008-09-09,127.099998,127.360001,122.800003,123.220001,91.033089,377326800
2008-09-10,123.889999,124.900002,122.550003,123.720001,91.402481,298916600
2008-09-11,122.120003,125.739998,121.599998,125.510002,92.724876,375369400
2008-09-12,124.290001,126.209999,123.830002,126.089996,93.153381,297851200
2008-09-15,121.629997,125.650002,119.889999,120.089996,88.720695,483607000
2008-09-16,117.199997,122.320000,117.000000,122.099998,90.205643,581744300
2008-09-17,119.639999,121.849998,116.000000,116.610001,86.149734,624095600
2008-09-18,118.050003,121.790001,113.800003,120.070000,88.705894,776114700
2008-09-19,126.699997,128.000000,123.330002,124.120003,92.228783,501087800
2008-09-22,124.449997,124.750000,120.360001,121.309998,90.140793,249966500
2008-09-23,120.849998,122.019997,118.279999,118.550003,88.089943,327470400
2008-09-24,119.349998,120.000000,117.790001,118.930000,88.372314,311818400
2008-09-25,119.400002,121.910004,118.440002,120.790001,89.754379,328253000
2008-09-26,118.830002,121.500000,118.510002,120.849998,89.798973,285917400
2008-09-29,119.139999,119.339996,110.970001,111.379997,82.762161,459562300
2008-09-30,113.510002,116.800003,110.529999,115.989998,86.187660,328154400
2008-10-01,115.269997,116.690002,113.949997,116.059998,86.239723,332783000
2008-10-02,114.949997,115.110001,111.059998,111.849998,83.111420,365337800
2008-10-03,112.860001,115.449997,109.680000,110.339996,81.989395,461798000
2008-10-06,107.150002,107.620003,100.639999,104.720001,77.813385,610637500
2008-10-07,106.839996,107.330002,99.650002,100.029999,74.328430,540012100
2008-10-08,97.519997,102.180000,96.809998,97.510002,72.455917,725414800
2008-10-09,99.660004,100.620003,90.250000,90.699997,67.395691,534485200
2008-10-10,86.760002,93.940002,83.580002,88.500000,65.760925,871026300
2008-10-13,93.870003,101.349998,89.949997,101.349998,75.309258,455584000
2008-10-14,104.699997,105.529999,97.110001,99.849998,74.194664,546268300
2008-10-15,97.459999,97.800003,89.709999,90.019997,66.890404,484627500
2008-10-16,91.290001,94.769997,86.540001,93.769997,69.676857,708811200
2008-10-17,91.989998,98.589996,91.650002,93.209999,69.260742,476649000
2008-10-20,95.349998,99.099998,94.089996,98.809998,73.421913,321294200
2008-10-21,96.970001,98.639999,95.220001,95.860001,71.229874,356502000
2008-10-22,93.199997,95.860001,87.529999,90.639999,67.351082,516168000
2008-10-23,90.290001,92.449997,85.809998,91.690002,68.131287,634666400
2008-10-24,84.059998,89.919998,84.000000,87.040001,64.676071,545812600
2008-10-27,85.970001,89.510002,83.699997,83.949997,62.379982,397288600
2008-10-28,87.339996,94.239998,84.529999,93.760002,69.669449,639939500
2008-10-29,93.769997,97.169998,92.099998,93.080002,69.164146,531270100
2008-10-30,95.779999,96.540001,92.900002,96.300003,71.556786,414582100
2008-10-31,95.080002,98.570000,94.480003,96.830002,71.950638,411394000
2008-11-03,96.779999,97.690002,95.949997,97.110001,72.158691,205419400
2008-11-04,99.059998,100.860001,96.709999,100.410004,74.610817,346793400
2008-11-05,99.199997,100.709999,95.000000,96.190002,71.475090,387844100
2008-11-06,94.459999,95.440002,90.059998,90.860001,67.514557,477721900
2008-11-07,91.650002,94.000000,90.500000,93.860001,69.743752,380391000
2008-11-10,95.209999,95.529999,90.919998,92.629997,68.829803,301773000
2008-11-11,90.760002,92.139999,88.650002,89.769997,66.704628,418498200
2008-11-12,88.230003,88.949997,85.120003,85.820000,63.769512,454330600
2008-11-13,86.129997,91.730003,82.089996,91.169998,67.744904,753141900
2008-11-14,89.410004,92.059998,86.519997,86.620003,64.363976,540352300
2008-11-17,86.379997,88.559998,85.160004,85.470001,63.509472,415254900
2008-11-18,85.150002,87.220001,82.910004,87.080002,64.705811,523811800
2008-11-19,85.910004,86.870003,80.919998,81.500000,60.559509,558327600
2008-11-20,80.129997,82.510002,75.050003,75.449997,56.063984,814180400
2008-11-21,77.459999,80.900002,74.339996,79.519997,59.088238,718536500
2008-11-24,81.919998,86.989998,80.360001,85.029999,63.182514,523305300
2008-11-25,87.300003,87.510002,83.820000,85.660004,63.650650,454112400
2008-11-26,84.300003,89.190002,84.239998,88.970001,66.110168,370134200
2008-11-28,88.629997,90.129997,88.480003,90.089996,66.942390,118308100
2008-12-01,87.510002,87.550003,81.860001,82.110001,61.012783,369927100
2008-12-02,83.470001,85.489998,82.040001,85.269997,63.360794,469508400
2008-12-03,83.400002,87.830002,83.139999,87.320000,64.884125,519863500
2008-12-04,86.059998,88.050003,83.739998,85.300003,63.383118,444173800
2008-12-05,83.650002,88.419998,82.239998,87.930000,65.337418,471905300
2008-12-08,90.339996,92.379997,88.080002,91.000000,67.618584,412859300
2008-12-09,90.370003,92.129997,88.980003,89.500000,66.504005,370790000
2008-12-10,90.320000,91.360001,89.000000,90.110001,66.957245,396187400
2008-12-11,89.540001,91.000000,87.370003,87.940002,65.344833,365061000
2008-12-12,85.550003,89.070000,85.199997,88.989998,66.125046,415060400
2008-12-15,89.019997,89.150002,86.290001,87.750000,65.203659,256694200
2008-12-16,91.879997,92.019997,88.180000,91.879997,68.272491,377699500
2008-12-17,90.839996,92.430000,90.059998,90.989998,67.611168,281819800
2008-12-18,91.400002,91.669998,88.209999,89.290001,66.347969,374673300
2008-12-19,89.099998,90.620003,88.089996,88.190002,66.062553,301451300
2008-12-22,88.580002,88.669998,85.489998,87.059998,65.216080,243759500
2008-12-23,87.529999,87.930000,85.800003,86.160004,64.541878,221625200
2008-12-24,86.449997,86.870003,86.000000,86.660004,64.916435,62061600
2008-12-26,87.239998,87.300003,86.500000,87.160004,65.290985,74767700
2008-12-29,87.239998,87.330002,85.599998,86.910004,65.103691,127795900
2008-12-30,87.510002,89.050003,86.879997,88.970001,66.646835,168256300
2008-12-31,89.080002,90.970001,88.870003,90.239998,67.598167,193987200
2009-01-02,90.440002,93.440002,89.849998,92.959999,69.635719,227566300
2009-01-05,92.629997,93.660004,91.889999,92.849998,69.553329,240349700
2009-01-06,93.639999,94.449997,92.680000,93.470001,70.017761,328260900
2009-01-07,92.000000,92.260002,90.199997,90.669998,67.920273,280899200
2009-01-08,90.160004,91.089996,89.669998,91.040001,68.197456,263834400
2009-01-09,91.160004,91.320000,85.360001,89.089996,66.736710,330953600
2009-01-12,88.839996,88.910004,86.410004,86.949997,65.133698,277858500
2009-01-13,86.730003,87.879997,86.199997,87.110001,65.253517,356432300
2009-01-14,85.540001,85.750000,83.160004,84.370003,63.201015,435491600
2009-01-15,84.120003,85.250000,81.720001,84.400002,63.223515,532647300
2009-01-16,85.860001,85.989998,83.050003,85.059998,63.717861,399237200
2009-01-20,84.230003,85.059998,80.050003,80.570000,60.354465,419855200
2009-01-21,81.940002,84.239998,80.470001,84.050003,62.961308,364360700
2009-01-22,82.419998,84.040001,81.169998,82.750000,61.987484,427940300
2009-01-23,80.900002,83.989998,80.570000,83.110001,62.257172,386800600
2009-01-26,83.589996,85.360001,82.809998,83.680000,62.684116,317978800
2009-01-27,84.129997,85.150002,83.300003,84.529999,63.320873,273789700
2009-01-28,86.400002,87.949997,86.070000,87.389999,65.463242,330007000
2009-01-29,86.110001,87.489998,84.470001,84.550003,63.335846,294392500
2009-01-30,84.980003,85.400002,82.209999,82.830002,62.047386,383383600
2009-02-02,81.570000,83.180000,81.309998,82.580002,61.860134,288233300
2009-02-03,83.099998,84.360001,82.220001,83.739998,62.729076,278385800
2009-02-04,84.300003,85.370003,83.040001,83.330002,62.421955,322989300
2009-02-05,82.699997,85.290001,77.730003,84.570000,63.350822,417679400
2009-02-06,84.860001,87.339996,84.680000,86.980003,65.156128,366101700
2009-02-09,86.959999,87.739998,86.320000,87.099998,65.246025,240075200
2009-02-10,86.269997,87.029999,82.449997,83.110001,62.257172,536212800
2009-02-11,83.449997,84.050003,82.400002,83.599998,62.624199,324442500
2009-02-12,82.169998,83.820000,81.050003,83.660004,62.669163,469302200
2009-02-13,83.550003,84.239998,82.739998,82.760002,61.994953,293998400
2009-02-17,80.160004,82.959999,79.169998,79.220001,59.343178,478910100
2009-02-18,79.790001,79.940002,78.279999,79.029999,59.200844,362964800
2009-02-19,79.839996,80.150002,78.019997,78.180000,58.564114,316867500
2009-02-20,76.730003,78.339996,75.769997,77.419998,57.994812,477176600
2009-02-23,78.269997,78.269997,74.589996,74.650002,55.919823,379641400
2009-02-24,75.290001,77.949997,74.699997,77.480003,58.039753,426260900
2009-02-25,77.139999,78.419998,75.629997,76.870003,57.582825,461985800
2009-02-26,77.820000,79.669998,75.529999,75.620003,56.646439,363353900
2009-02-27,74.010002,75.690002,73.809998,73.930000,55.380474,470510900
2009-03-02,72.519997,73.919998,70.370003,70.599998,52.885990,426452600
2009-03-03,71.610001,71.699997,69.639999,70.070000,52.488968,443761000
2009-03-04,71.230003,72.870003,70.070000,71.730003,53.732471,462753100
2009-03-05,70.099998,71.730003,68.169998,68.800003,51.537628,485549400
2009-03-06,69.400002,70.449997,67.099998,68.919998,51.627522,490470000
2009-03-09,67.949997,70.000000,67.730003,68.110001,51.020771,379905300
2009-03-10,69.510002,72.370003,69.370003,72.169998,54.062065,406227900
2009-03-11,73.000000,73.750000,71.830002,72.639999,54.414165,356648300
2009-03-12,72.620003,75.750000,71.970001,75.500000,56.556541,409702700
2009-03-13,76.010002,76.980003,74.730003,76.089996,56.998512,337474700
2009-03-16,76.959999,77.970001,75.809998,75.860001,56.826233,360644900
2009-03-17,76.070000,78.360001,75.449997,78.180000,58.564114,356814300
2009-03-18,77.809998,80.900002,77.070000,79.930000,59.875027,473273200
2009-03-19,80.930000,81.000000,78.690002,78.940002,59.133434,428520400
2009-03-20,78.760002,78.910004,76.529999,76.709999,57.874260,371078200
2009-03-23,78.739998,82.290001,78.309998,82.220001,62.031273,419933300
2009-03-24,81.239998,82.360001,80.510002,80.599998,60.809097,330271000
2009-03-25,81.230003,82.699997,79.059998,81.449997,61.450352,441775100
2009-03-26,82.250000,83.300003,81.320000,83.110001,62.702785,422025200
2009-03-27,82.050003,82.529999,81.309998,81.610001,61.571079,322332300
2009-03-30,79.800003,79.870003,77.959999,78.790001,59.443512,324108500
2009-03-31,79.559998,81.080002,79.050003,79.519997,59.994278,364238300
2009-04-01,78.529999,81.419998,78.330002,81.059998,61.156147,377018300
2009-04-02,83.080002,84.610001,81.129997,83.430000,62.944183,476230700
2009-04-03,83.489998,84.279999,82.669998,84.260002,63.570377,284646300
2009-04-06,83.339996,84.279999,82.290001,83.599998,63.072453,264866600
2009-04-07,82.250000,82.650002,81.510002,81.650002,61.601246,258947800
2009-04-08,82.059998,82.940002,81.540001,82.529999,62.265167,230402800
2009-04-09,84.669998,85.820000,84.330002,85.809998,64.739807,269653500
2009-04-13,84.919998,86.540001,84.580002,85.830002,64.754868,224847500
2009-04-14,85.029999,85.760002,84.080002,84.349998,63.638279,276598800
2009-04-15,83.839996,85.419998,83.610001,85.250000,64.317284,250726100
2009-04-16,85.930000,87.150002,84.769997,86.500000,65.260376,335202900
2009-04-17,86.830002,87.650002,86.139999,87.080002,65.697968,262649000
2009-04-20,85.540001,87.050003,83.339996,83.430000,62.944183,293690100
2009-04-21,82.820000,85.129997,82.750000,85.059998,64.173935,114090900
2009-04-22,84.290001,86.339996,84.070000,84.540001,63.781639,340395200
2009-04-23,84.709999,85.419998,83.629997,85.370003,64.407814,324903700
2009-04-24,86.029999,87.309998,85.690002,86.660004,65.381065,287703000
2009-04-27,85.680000,87.010002,85.540001,85.839996,64.762405,289581600
2009-04-28,84.970001,86.589996,84.760002,85.570000,64.558723,247926300
2009-04-29,86.519997,88.360001,86.300003,87.389999,65.931808,311505700
2009-04-30,88.550003,89.019997,86.919998,87.419998,65.954453,301419800
2009-05-01,87.440002,88.209999,86.720001,87.889999,66.309067,236110300
2009-05-04,88.550003,90.940002,88.379997,90.879997,68.564896,287120000
2009-05-05,90.570000,90.930000,89.839996,90.570000,68.331001,243036300
2009-05-06,91.680000,92.199997,90.610001,92.139999,69.515488,291941000
2009-05-07,93.010002,93.150002,90.279999,90.860001,68.549789,317728000
2009-05-08,92.029999,93.220001,91.440002,92.980003,70.149208,299081700
2009-05-11,91.699997,92.110001,91.040001,91.239998,68.836494,247923600
2009-05-12,91.629997,91.830002,89.849998,90.970001,68.632759,282431300
2009-05-13,89.739998,90.010002,88.500000,88.680000,66.905060,269619100
2009-05-14,88.720001,90.120003,88.500000,89.440002,67.478462,260098700
2009-05-15,89.370003,90.000000,88.150002,88.709999,66.927696,271502700
2009-05-18,89.550003,91.339996,88.570000,91.230003,68.828934,241447400
2009-05-19,91.180000,91.970001,90.809998,91.120003,68.745926,206102200
2009-05-20,91.949997,92.800003,90.410004,90.510002,68.285713,285722200
2009-05-21,89.459999,89.800003,88.260002,89.209999,67.304924,258988400
2009-05-22,89.459999,90.000000,88.680000,89.019997,67.161568,166811900
2009-05-26,88.360001,91.559998,88.320000,91.300003,68.881752,236318500
2009-05-27,91.440002,91.750000,89.529999,89.669998,67.651985,246015800
2009-05-28,90.459999,91.339996,89.099998,90.919998,68.595062,289095000
2009-05-29,91.419998,93.699997,90.680000,92.529999,69.809715,258641500
2009-06-01,93.669998,95.169998,93.430000,94.769997,71.499710,276246800
2009-06-02,94.400002,95.370003,94.230003,94.849998,71.560066,230874500
2009-06-03,94.040001,94.129997,92.760002,93.650002,70.654671,235310500
2009-06-04,94.000000,94.669998,93.300003,94.529999,71.318634,210102300
2009-06-05,95.489998,95.669998,93.800003,94.550003,71.333694,284257900
2009-06-08,93.839996,95.099998,93.040001,94.160004,71.039497,238565100
2009-06-09,94.690002,95.139999,94.019997,94.639999,71.401619,225125500
2009-06-10,95.480003,95.489998,93.190002,94.400002,71.220558,296100400
2009-06-11,94.580002,96.110001,94.559998,94.820000,71.537415,275414200
2009-06-12,94.400002,95.139999,94.000000,95.080002,71.733612,184361800
2009-06-15,93.959999,94.019997,92.400002,92.900002,70.088905,224190500
2009-06-16,93.230003,93.290001,91.580002,91.639999,69.138252,227319000
